Unnamed: 0,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_trans,Accept_trans,Enroll_trans,Top10perc_trans,F.Undergrad_trans,P.Undergrad_trans,Outstate_trans,Books_trans,Personal_trans,PhD_trans,Terminal_trans,S.F.Ratio_trans,perc.alumni_trans,Expend_trans,Accept_Rate,Outstate_Tier,Outstate_Tier_encoded,Private_encoded,Outstate_Tier_encoded_scaled,Private_encoded_scaled,Apps_trans_scaled,Accept_trans_scaled,Enroll_trans_scaled,Top10perc_trans_scaled,F.Undergrad_trans_scaled,P.Undergrad_trans_scaled,Outstate_trans_scaled,Books_trans_scaled,Personal_trans_scaled,PhD_trans_scaled,Terminal_trans_scaled,S.F.Ratio_trans_scaled,perc.alumni_trans_scaled,Expend_trans_scaled,Accept_Rate_trans,Private_encoded_trans,Private_encoded_scaled_trans,Accept_Rate_trans_scaled,Private_encoded_trans_scaled,Private_encoded_scaled_trans_scaled
Miami University at Oxford,No,9239,7788,3290,35,39,13606,807,8856,3960,500,1382,81.0,89,17.6,20,7846,85,1.538510284438927,1.7949697612299356,1.8456562392703684,0.635335268105144,1.6596191781299772,0.5807297786621004,-0.28308096754145745,-0.22914901677242944,0.28524440777999993,0.47901914729053885,0.6002637149158834,0.9042148943004111,-0.07789765626183243,-0.18756123725821464,0.8429483710358264,Medium,1,0,0.3581403891754813,-1.6325116659989423,1.5385102844389265,1.7949697612299356,1.845656239270368,0.6353352681051435,1.6596191781299776,0.5807297786621003,-0.2830809675414582,-0.22914901677242913,0.28524440777999893,0.47901914729053846,0.6002637149158833,0.9042148943004107,-0.07789765626183281,-0.18756123725819557,0.6343884363038663,-1.6325116659989425,-1.6325116659989423,0.634388436303866,-1.6325116659989423,-1.6325116659989423
Michigan State University,No,18114,15096,6180,23,57,26640,4120,10658,3734,504,600,93.0,95,14.0,9,10520,71,2.0808518916662755,2.3711579425072844,2.3194301932557653,-0.04753313995778422,2.074040507779035,1.7806556444358124,0.18093220397340512,-0.19980711495946224,-1.4016694654541817,1.448076800235107,1.1638582779526243,0.03433157324728856,-1.18236541463741,0.5508247378562501,0.8333885392514078,Medium,1,0,0.3581403891754813,-1.6325116659989423,2.080851891666275,2.3711579425072844,2.319430193255765,-0.04753313995778462,2.0740405077790354,1.7806556444358124,0.1809322039734044,-0.19980711495946193,-1.4016694654541828,1.4480768002351065,1.1638582779526243,0.034331573247288145,-1.1823654146374105,0.5508247378562692,0.5445353879569289,-1.6325116659989425,-1.6325116659989423,0.5445353879569286,-1.6325116659989423,-1.6325116659989423
Michigan Technological University,No,2618,2288,1032,42,77,5524,414,8127,3978,900,1200,82.0,82,17.0,25,7473,65,0.4475233397764794,0.6553209618471312,0.8427071947993564,0.9521981331052524,0.9983093363398597,0.13639276136048115,-0.48848499515170585,2.0174693819460012,-0.007646689375954711,0.5546527948873138,0.01651265888576715,0.764657306400675,0.31770887154146105,-0.32197167959634193,0.8739495798319328,Low,0,0,-1.0987972149572356,-1.6325116659989423,0.44752333977647907,0.6553209618471313,0.8427071947993559,0.9521981331052519,0.9983093363398602,0.13639276136048106,-0.48848499515170657,2.017469381946002,-0.007646689375955717,0.5546527948873134,0.01651265888576704,0.7646573064006745,0.31770887154146066,-0.32197167959632284,0.9396883905026879,-1.6325116659989425,-1.6325116659989423,0.9396883905026877,-1.6325116659989423,-1.6325116659989423
MidAmerica Nazarene College,Yes,331,331,225,15,36,1100,166,6840,3720,1100,4913,33.0,33,15.4,20,5524,49,-1.5740516273975464,-1.3534516502549414,-0.7812682134110072,-0.6779904542213022,-0.5674210126332454,-0.43099780182840153,-0.8828980591746408,2.8237972503972864,3.057311892945116,-2.0609672537347192,-2.197826020784701,0.3823236670850935,-0.07789765626183243,-1.240134877898516,1.0,Low,0,1,-1.0987972149572356,0.6125530498969481,-1.574051627397547,-1.3534516502549414,-0.7812682134110079,-0.6779904542213027,-0.567421012633245,-0.4309978018284016,-0.8828980591746415,2.8237972503972872,3.057311892945115,-2.0609672537347197,-2.197826020784701,0.38232366708509313,-0.07789765626183281,-1.2401348778984969,2.422460487936682,0.6125530498969479,0.612553049896948,2.422460487936682,0.6125530498969481,0.6125530498969483
Millersville University of Penn.,No,6011,3075,960,22,60,5146,1532,7844,3830,450,1258,72.0,74,16.8,20,7832,71,1.1779272116603208,0.9393953171789193,0.7739372098547732,-0.1160987382636973,0.940543219206548,1.0324620355703453,-0.5714845836094821,-0.6143252338289236,0.08991630358259618,-0.15983625199593327,-0.558311349746167,0.7176928148990249,-0.07789765626183243,-0.1924271910159664,0.5115621360838463,Low,0,0,-1.0987972149572356,-1.6325116659989423,1.1779272116603203,0.9393953171789194,0.7739372098547727,-0.1160987382636977,0.9405432192065485,1.0324620355703453,-0.5714845836094827,-0.6143252338289233,0.08991630358259518,-0.15983625199593363,-0.5583113497461671,0.7176928148990245,-0.07789765626183281,-0.19242719101594732,-1.5250505269353332,-1.6325116659989425,-1.6325116659989423,-1.525050526935334,-1.6325116659989423,-1.6325116659989423
Milligan College,Yes,610,461,189,26,52,685,49,8200,3300,550,1000,63.0,69,12.0,16,8128,64,-0.944697666092266,-0.9900186637812021,-0.9924854047172674,0.14524475095617614,-1.1421688938292578,-1.1175304058302242,-0.4673841666852411,0.12378880488361321,-0.3813083118461038,-0.7234609819608288,-0.870204749794732,-0.4882106691982931,-0.4323290036172367,-0.09231476015438023,0.7557377049180328,Low,0,1,-1.0987972149572356,0.6125530498969481,-0.9446976660922664,-0.990018663781202,-0.9924854047172682,0.14524475095617576,-1.1421688938292573,-1.1175304058302242,-0.4673841666852418,0.12378880488361355,-0.3813083118461048,-0.7234609819608291,-0.8702047497947321,-0.4882106691982935,-0.4323290036172371,-0.09231476015436116,-0.115371373322939,0.6125530498969479,0.612553049896948,-0.11537137332293945,0.6125530498969481,0.6125530498969483
Millikin University,Yes,1444,1261,456,29,62,1788,95,11910,4378,450,965,60.0,77,11.4,25,8149,75,-0.10334509583283737,0.06469007847992803,0.01934473026449786,0.32152095127645364,-0.03661381512531617,-0.7550146929351397,0.4736599863269603,-0.6143252338289236,-0.4537369523228863,-0.8946430399991983,-0.3539307841170397,-0.6516401064957508,0.31770887154146105,-0.0854259433609811,0.8732686980609419,Medium,1,1,0.3581403891754813,0.6125530498969481,-0.10334509583283771,0.0646900784799281,0.019344730264497186,0.32152095127645325,-0.03661381512531571,-0.7550146929351398,0.4736599863269596,-0.6143252338289233,-0.4537369523228873,-0.8946430399991986,-0.3539307841170398,-0.6516401064957512,0.31770887154146066,-0.08542594336096203,0.9327491887480928,0.6125530498969479,0.612553049896948,0.9327491887480925,0.6125530498969481,0.6125530498969483
Millsaps College,Yes,905,834,319,32,61,1073,179,11320,4402,550,1350,82.0,89,12.7,38,11218,58,-0.5530118120343853,-0.35979761964219165,-0.3748018387464146,0.48416411722208674,-0.5961222821231082,-0.38593013064307746,0.33836839569033117,0.12378880488361321,0.236441135041996,0.5546527948873138,0.6002637149158834,-0.3016095177954872,1.186525502100285,0.697475073027474,0.9215469613259668,Medium,1,1,0.3581403891754813,0.6125530498969481,-0.5530118120343857,-0.3597976196421916,-0.3748018387464153,0.48416411722208635,-0.5961222821231078,-0.3859301306430775,0.33836839569033045,0.12378880488361355,0.236441135041995,0.5546527948873134,0.6002637149158833,-0.3016095177954876,1.1865255021002845,0.6974750730274931,1.452015904444089,0.6125530498969479,0.612553049896948,1.4520159044440888,0.6125530498969481,0.6125530498969483
Milwaukee School of Engineering,Yes,1217,1088,496,36,69,1773,884,11505,3255,1000,2075,35.0,46,16.7,23,7140,67,-0.2661704245388447,-0.08542659589585681,0.10899149227297884,0.683476302864234,-0.045346447036260784,0.6434317333966131,0.3812788389235351,2.438259845296428,1.1454923298976114,-1.9976114769053313,-1.8851328086857293,0.6941250685837765,0.16480224108923644,-0.4510196525982571,0.8940016433853739,Medium,1,1,0.3581403891754813,0.6125530498969481,-0.26617042453884504,-0.08542659589585674,0.10899149227297818,0.6834763028642336,-0.045346447036260326,0.643431733396613,0.38127883892353437,2.438259845296429,1.1454923298976103,-1.9976114769053317,-1.8851328086857293,0.6941250685837761,0.16480224108923605,-0.451019652598238,1.1488992752888045,0.6125530498969479,0.612553049896948,1.1488992752888043,0.6125530498969481,0.6125530498969483
Mississippi College,Yes,594,385,307,36,57,1695,721,5580,2830,600,700,77.0,79,16.5,18,6170,61,-0.9714922596494138,-1.1866483637878367,-0.41839668033275984,0.683476302864234,-0.09225524335164843,0.503884504661061,-1.3196073067112333,0.4497726389260374,-1.0978374622751548,0.18578692338884797,-0.21028570541136532,0.646816259628484,-0.2501326687269887,-0.886531716773001,0.6481481481481481,Low,0,1,-1.0987972149572356,0.6125530498969481,-0.9714922596494141,-1.1866483637878367,-0.41839668033276056,0.6834763028642336,-0.09225524335164798,0.5038845046610609,-1.319607306711234,0.4497726389260378,-1.0978374622751559,0.1857869233888476,-0.21028570541136543,0.6468162596284835,-0.2501326687269891,-0.8865317167729819,-0.8466191233777774,0.6125530498969479,0.612553049896948,-0.8466191233777781,0.6125530498969481,0.6125530498969483
Mississippi State University,No,4255,3277,1609,18,57,10094,1621,9866,3084,480,1479,77.0,77,15.9,20,6223,53,0.8797247020747655,0.9997674149070586,1.2484606719119744,-0.41691464264756517,1.4549028810509457,1.0734723258019545,-0.016104175891426986,-0.37900292043178496,0.42703428520836,0.18578692338884797,-0.3539307841170397,0.5034686642441683,-0.07789765626183243,-0.8600581975905606,0.7701527614571093,Medium,1,0,0.3581403891754813,-1.6325116659989423,0.8797247020747652,0.9997674149070587,1.248460671911974,-0.41691464264756556,1.4549028810509461,1.0734723258019545,-0.016104175891427704,-0.3790029204317847,0.427034285208359,0.1857869233888476,-0.3539307841170398,0.5034686642441678,-0.07789765626183281,-0.8600581975905415,-0.0018768448600813394,-1.6325116659989425,-1.6325116659989423,-0.0018768448600817742,-1.6325116659989423,-1.6325116659989423
Mississippi University for Women,No,480,405,380,19,46,1673,1014,4386,2217,600,1500,49.0,54,15.8,8,5704,63,-1.1881665333747067,-1.1311303308650338,-0.17907479552847522,-0.337261774390416,-0.10596348345915801,0.7387708459131694,-1.7981814503932028,0.4497726389260374,0.4565936404384389,-1.4510347803272612,-1.6050055807115493,0.479364912667751,-1.310419180097965,-1.1354222491876027,0.84375,Low,0,0,-1.0987972149572356,-1.6325116659989423,-1.1881665333747071,-1.1311303308650338,-0.1790747955284759,-0.3372617743904164,-0.10596348345915756,0.7387708459131693,-1.7981814503932034,0.4497726389260378,0.4565936404384379,-1.4510347803272616,-1.6050055807115493,0.4793649126677506,-1.3104191800979654,-1.1354222491875836,0.6420132873904998,-1.6325116659989425,-1.6325116659989423,0.6420132873904995,-1.6325116659989423,-1.6325116659989423
Missouri Southern State College,No,1576,1326,913,13,50,3689,2200,3840,2852,200,400,52.0,54,20.3,9,4172,100,-0.020849268628343895,0.11547084593237998,0.7257477709242769,-0.8748385657786061,0.6569245923844571,1.2987779284318965,-2.045973075294218,-3.410351221839536,-2.184287331771188,-1.3103887835738515,-1.6050055807115493,1.5094948543988653,-1.18236541463741,-2.2388793636897084,0.8413705583756346,Low,0,0,-1.0987972149572356,-1.6325116659989423,-0.020849268628344242,0.11547084593238005,0.7257477709242763,-0.8748385657786065,0.6569245923844576,1.2987779284318965,-2.045973075294219,-3.410351221839536,-2.184287331771189,-1.310388783573852,-1.6050055807115493,1.5094948543988649,-1.1823654146374105,-2.2388793636896893,0.6194217796016586,-1.6325116659989425,-1.6325116659989423,0.6194217796016582,-1.6325116659989423,-1.6325116659989423
Missouri Valley College,Yes,1310,983,316,5,35,1057,175,8550,5050,400,900,35.0,67,17.4,16,4333,27,-0.19581507494992953,-0.18956572638893207,-0.38552111474585715,-2.0101834480079033,-0.6135490046731843,-0.39947124348985197,-0.367894041237278,-1.0388011424180428,-0.5949489827396871,-1.9976114769053313,-0.9851956007117693,0.8579148600429469,-0.4323290036172367,-2.0951271215678657,0.750381679389313,Low,0,1,-1.0987972149572356,0.6125530498969481,-0.1958150749499299,-0.189565726388932,-0.3855211147458579,-2.0101834480079037,-0.6135490046731839,-0.399471243489852,-0.3678940412372787,-1.0388011424180428,-0.5949489827396881,-1.9976114769053317,-0.9851956007117694,0.8579148600429465,-0.4323290036172371,-2.0951271215678466,-0.1565463454528994,0.6125530498969479,0.612553049896948,-0.15654634545289986,0.6125530498969481,0.6125530498969483
Monmouth College IL,Yes,601,503,204,28,57,671,11,13000,4100,400,460,91.0,91,11.6,43,11087,56,-0.9596755849373846,-0.8957144415168129,-0.8992798745712642,0.26440143846515807,-1.168602898498343,-1.8432344996760794,0.7124539506407931,-1.0388011424180428,-1.9172127122783642,1.2772512278910106,0.781503315639944,-0.5967914238632761,1.4783988095896108,0.6710407601478086,0.8369384359400999,Medium,1,1,0.3581403891754813,0.6125530498969481,-0.9596755849373849,-0.8957144415168128,-0.899279874571265,0.2644014384651577,-1.1686028984983425,-1.8432344996760794,0.7124539506407924,-1.0388011424180428,-1.9172127122783653,1.2772512278910102,0.7815033156399439,-0.5967914238632765,1.4783988095896103,0.6710407601478277,0.5776698590162712,0.6125530498969479,0.612553049896948,0.5776698590162709,0.6125530498969481,0.6125530498969483
Monmouth College,Yes,2707,1881,478,14,34,1893,847,12480,5290,530,1740,70.0,85,14.2,15,9492,54,0.4777683435466172,0.46383979412739906,0.06972351130966178,-0.7737777547234982,0.022115127479167614,0.6139524490086632,0.6002451561018758,-0.013888070295108445,0.7696405240927445,-0.2915826792352699,0.25719681074029643,0.0848788535167615,-0.5277223720549751,0.3051876117374366,0.6948651643886221,Medium,1,1,0.3581403891754813,0.6125530498969481,0.47776834354661685,0.4638397941273991,0.06972351130966112,-0.7737777547234986,0.02211512747916807,0.6139524490086631,0.6002451561018751,-0.013888070295108126,0.7696405240927435,-0.2915826792352703,0.2571968107402963,0.08487885351676108,-0.5277223720549755,0.3051876117374557,-0.5530258120209594,0.6125530498969479,0.612553049896948,-0.5530258120209599,0.6125530498969481,0.6125530498969483
Montana College of Mineral Sci. & Tech.,No,572,544,320,45,72,1470,416,6073,3400,550,1400,71.0,71,16.4,31,6112,74,-1.0096258657822677,-0.8114413063321864,-0.3712545526046162,1.0754007694010428,-0.24383287652691613,0.13950875423441617,-1.1417050219116365,0.12378880488361321,0.3122382660840021,-0.22617376518526458,-0.7496836000340958,0.6230742516139866,0.7420738947418721,-0.9159076147354803,0.951048951048951,Low,0,0,-1.0987972149572356,-1.6325116659989423,-1.009625865782268,-0.8114413063321863,-0.3712545526046169,1.0754007694010423,-0.24383287652691568,0.13950875423441608,-1.1417050219116371,0.12378880488361355,0.3122382660840011,-0.22617376518526494,-0.749683600034096,0.6230742516139861,0.7420738947418717,-0.9159076147354612,1.7977515948524934,-1.6325116659989425,-1.6325116659989423,1.7977515948524934,-1.6325116659989423,-1.6325116659989423
Montana State University,No,3500,2836,1779,15,42,8730,993,5552,3710,550,2300,75.0,83,17.6,8,6324,37,0.7077520350587431,0.8622301699766639,1.336395435951349,-0.6779904542213022,1.35040606648388,0.7241551010026046,-1.3300161172635143,0.12378880488361321,1.3675153286527078,0.0447497870211825,0.09518189874570733,0.9042148943004111,-1.310419180097965,-0.8105589653550561,0.8102857142857143,Low,0,0,-1.0987972149572356,-1.6325116659989423,0.7077520350587427,0.862230169976664,1.3363954359513486,-0.6779904542213027,1.3504060664838804,0.7241551010026045,-1.330016117263515,0.12378880488361355,1.3675153286527066,0.04474978702118213,0.09518189874570722,0.9042148943004107,-1.3104191800979654,-0.810558965355037,0.3354377082559726,-1.6325116659989425,-1.6325116659989423,0.3354377082559722,-1.6325116659989423,-1.6325116659989423
Montclair State University,No,5220,2128,865,19,53,6411,3186,3648,4834,700,950,82.0,87,21.5,9,6717,58,1.0570612417408078,0.584756820334578,0.673480324813203,-0.337261774390416,1.116778348775339,1.580041792378871,-2.138595020551191,1.0362571162148249,-0.48552498885819567,0.5546527948873138,0.4255260215207906,1.7677792649625408,-1.18236541463741,-0.6289892221276001,0.4076628352490421,Low,0,0,-1.0987972149572356,-1.6325116659989423,1.0570612417408074,0.5847568203345781,0.6734803248132024,-0.3372617743904164,1.1167783487753395,1.580041792378871,-2.138595020551192,1.0362571162148253,-0.48552498885819667,0.5546527948873134,0.4255260215207905,1.7677792649625403,-1.1823654146374105,-0.628989222127581,-1.8934844869294274,-1.6325116659989425,-1.6325116659989423,-1.8934844869294283,-1.6325116659989423,-1.6325116659989423
Montreat-Anderson College,Yes,263,223,103,10,24,316,20,8438,3372,500,2958,42.0,50,11.1,4,11989,15,-1.817932455484449,-1.7974148569125612,-1.7723179350158718,-1.2174962818199055,-2.218294409555035,-1.5692140322425172,-0.3994349076083819,-0.22914901677242944,1.9172742268797824,-1.7468982196620897,-1.7540883479816314,-0.7346353504225267,-1.9198799308640517,0.8439285937246992,0.8479087452471483,Low,0,1,-1.0987972149572356,0.6125530498969481,-1.8179324554844494,-1.7974148569125612,-1.7723179350158726,-1.217496281819906,-2.2182944095550345,-1.5692140322425172,-0.39943490760838263,-0.22914901677242913,1.9172742268797813,-1.7468982196620901,-1.7540883479816314,-0.7346353504225271,-1.9198799308640522,0.8439285937247183,0.6817962550068783,0.6125530498969479,0.612553049896948,0.681796255006878,0.6125530498969481,0.6125530498969483
Moorhead State University,No,2442,2164,1189,12,37,5983,1075,4426,2664,600,1000,75.0,81,18.1,19,4795,60,0.384322918801577,0.6011174992921903,0.9751485629308837,-0.9818731086748947,1.062292092909353,0.779710429868428,-1.7808443239051193,0.4497726389260374,-0.3813083118461038,0.0447497870211825,-0.06061368145330422,1.0190329338711737,-0.16286735762255852,-1.7246937751587315,0.8861588861588862,Low,0,0,-1.0987972149572356,-1.6325116659989423,0.38432291880157665,0.6011174992921904,0.9751485629308831,-0.9818731086748952,1.0622920929093533,0.7797104298684279,-1.78084432390512,0.4497726389260378,-0.3813083118461048,0.04474978702118213,-0.060613681453304334,1.0190329338711732,-0.1628673576225589,-1.7246937751587124,1.0659473218165902,-1.6325116659989425,-1.6325116659989423,1.06594732181659,-1.6325116659989423,-1.6325116659989423
Moravian College,Yes,1232,955,303,23,58,1241,485,14990,4730,550,1250,86.0,92,15.2,28,9566,74,-0.25444032721480914,-0.21935286495994377,-0.4333665973244757,-0.04753313995778422,-0.4303252477607855,0.23942725250188898,1.1165050453270264,0.12378880488361321,0.07671009872843897,0.8664948177542383,0.8745903245365926,0.3334196419182193,0.5357515534995189,0.3242205336104493,0.7751623376623377,Medium,1,1,0.3581403891754813,0.6125530498969481,-0.25444032721480947,-0.2193528649599437,-0.4333665973244764,-0.04753313995778462,-0.43032524776078507,0.2394272525018889,1.1165050453270258,0.12378880488361355,0.07671009872843797,0.866494817754238,0.8745903245365925,0.33341964191821893,0.5357515534995184,0.3242205336104684,0.03849333842820801,0.6125530498969479,0.612553049896948,0.03849333842820758,0.6125530498969481,0.6125530498969483
Morehouse College,Yes,3708,1678,722,41,66,2852,153,7050,5490,250,600,71.0,74,17.8,10,8122,83,0.7588349743496128,0.35098556100908357,0.4953738529737276,0.9095959481215096,0.42301602481914885,-0.4793943968604399,-0.8153937350315311,-2.6699884439367905,-1.4016694654541817,-0.22617376518526458,-0.558311349746167,0.9503002630614447,-1.060970526681064,-0.094288037712009,0.4525350593311758,Low,0,1,-1.0987972149572356,0.6125530498969481,0.7588349743496124,0.3509855610090836,0.495373852973727,0.9095959481215091,0.4230160248191493,-0.47939439686043994,-0.8153937350315318,-2.6699884439367905,-1.4016694654541828,-0.22617376518526494,-0.5583113497461671,0.9503002630614442,-1.0609705266810645,-0.09428803771198993,-1.7479050726272152,0.6125530498969479,0.612553049896948,-1.747905072627216,0.6125530498969481,0.6125530498969483
